shipment_id,supplier_code,sku,hs_declared,hs_master,product_name,region,destination_port,order_date,etd_shipped,eta_planned,ata_arrival,customs_cleared,warehouse_receipt,unit_price_usd,fob_total_usd,freight_usd,insurance_usd,customs_value_usd,duty_igi_mxn,dta_mxn,iva_mxn,broker_fee_mxn,drayage_mxn,demurrage_mxn,storage_mxn,days_against_plan,total_lead_days,landed_cost_mxn,cost_per_unit_mxn,category,origin_port
IMP-2025-0044,SUP-1002,SKU-106,8458110100,8458110100,CNC Turning Centre TC-106,South China,Lázaro Cárdenas,2025-02-12,2025-05-18,2025-06-19,2025-06-27,2025-07-13,2025-07-14,82703.61,248110.83,6580.36,942.24,255633.43,486782.29,38942.58,862967.64,8634.43,58387.94,0.0,0.0,8.0,152.0,5460570.140746,1820190.0469153335,CNC lathe,Shekou
IMP-2025-0045,SUP-1013,SKU-137,8428330100,8428330100,Modular Belt Conveyor CV-137,East China,Manzanillo,2025-02-13,2025-04-04,2025-05-20,2025-05-20,2025-05-25,2025-05-26,35715.58,107146.74,7167.69,601.65,114916.08,219901.11,17592.09,389840.69,5250.77,40697.68,0.0,0.0,0.0,102.0,2482452.773664,827484.257888,Conveyor system,Shanghai
IMP-2025-0046,SUP-1001,SKU-111,8456110100,8456110100,Fibre Laser Cutting Machine FL-111,South China,Manzanillo,2025-02-14,2025-04-15,2025-05-27,2025-05-27,2025-06-05,2025-06-07,45071.66,45071.66,0.0,177.96,45249.62,86588.77,6927.1,153504.57,6771.99,26252.38,0.0,0.0,0.0,113.0,992427.918396,992427.918396,Laser cutting machine,Yantian
IMP-2025-0047,SUP-1009,SKU-137,8428330100,8428330100,Modular Belt Conveyor CV-137,East China,Manzanillo,2025-02-17,2025-04-17,2025-06-03,2025-06-05,2025-06-08,2025-06-10,34794.06,34794.06,6618.12,0.0,41597.78,79211.32,6336.91,140425.84,7365.13,26274.27,0.0,0.0,2.0,113.0,907766.643996,907766.643996,Conveyor system,Ningbo-Zhoushan
IMP-2025-0048,SUP-1013,SKU-137,8428330100,8428330100,Modular Belt Conveyor CV-137,East China,Manzanillo,2025-02-18,2025-04-14,2025-05-27,2025-06-04,2025-06-07,2025-06-09,31820.95,95462.85,0.0,0.0,96027.7,182857.87,14628.63,324170.43,6764.64,40348.02,0.0,0.0,8.0,111.0,2062421.8422700001,687473.9474233334,Conveyor system,Shanghai
IMP-2025-0049,SUP-1014,SKU-119,8479500100,8479500100,6-Axis Industrial Robot IR-119,East China,Manzanillo,2025-02-20,2025-05-20,2025-06-28,2025-07-01,2025-07-06,2025-07-10,50408.77,50408.77,0.0,268.78,50677.55,48041.05,7686.57,162647.78,3839.65,17309.73,0.0,0.0,3.0,140.0,1037698.0092249998,1037698.0092249998,Industrial robot,Nantong
IMP-2025-0050,SUP-1014,SKU-105,8457100100,8457100100,CNC Vertical Machining Centre VMC-105,East China,Veracruz,2025-02-20,2025-05-21,2025-07-04,2025-07-04,2025-07-12,2025-07-16,159345.36,159345.36,7878.82,0.0,167957.06,318438.19,25475.06,564527.22,3542.77,60056.94,0.0,0.0,0.0,146.0,3577999.8007099996,3577999.8007099996,CNC machining centre,Nantong
IMP-2025-0051,SUP-1006,SKU-119,8479500100,8479500100,6-Axis Industrial Robot IR-119,East China,Manzanillo,2025-02-20,2025-05-26,2025-07-02,2025-07-02,2025-07-07,2025-07-08,48420.77,96841.54,0.0,0.0,97336.7,92272.76,14763.64,312398.65,6428.81,33032.41,0.0,0.0,0.0,138.0,1982564.79763,991282.398815,Industrial robot,Ningbo-Zhoushan
IMP-2025-0052,SUP-1011,SKU-136,8480710100,8480710100,Precision Injection Mould MD-136,East China,Lázaro Cárdenas,2025-02-20,2025-05-16,2025-06-20,2025-06-20,2025-06-25,2025-06-27,18469.19,55407.57,0.0,283.27,64615.91,61521.45,9843.43,208287.03,4489.72,51790.61,0.0,0.0,0.0,127.0,1188121.323448,396040.4411493333,Mould and die,Shanghai
IMP-2025-0053,SUP-1001,SKU-121,8479500100,8479500100,6-Axis Industrial Robot IR-121,South China,Manzanillo,2025-02-26,2025-05-27,2025-07-07,2025-07-05,2025-07-11,2025-07-12,64463.64,128927.28,0.0,458.62,129385.9,122654.6,19624.74,415259.41,7062.16,24970.0,0.0,0.0,-2.0,136.0,2627403.47105,1313701.735525,Industrial robot,Yantian
IMP-2025-0054,SUP-1011,SKU-137,8428330100,8428330100,Modular Belt Conveyor CV-137,East China,Manzanillo,2025-02-27,2025-04-21,2025-06-02,2025-06-02,2025-06-17,2025-06-20,35043.21,70086.42,0.0,289.8,70376.22,134011.81,10720.94,237576.13,7212.08,32699.3,0.0,0.0,0.0,113.0,1524762.186484,762381.093242,Conveyor system,Shanghai
IMP-2025-0055,SUP-1010,SKU-110,8456110100,8456110100,Fibre Laser Cutting Machine FL-110,East China,Manzanillo,2025-02-28,2025-04-28,2025-06-06,2025-06-06,2025-06-15,2025-06-19,19258.57,19258.57,6724.97,87.54,26071.08,49645.07,3971.61,88010.78,5212.86,24049.33,0.0,0.0,0.0,111.0,579329.5895760001,579329.5895760001,Laser cutting machine,Taizhou
IMP-2025-0056,SUP-1009,SKU-119,8479500100,8479500100,6-Axis Industrial Robot IR-119,East China,Manzanillo,2025-03-01,2025-05-05,2025-06-07,2025-06-07,,2025-06-13,50701.91,101403.82,0.0,0.0,107153.08,102021.52,16323.44,345404.05,7369.72,23540.21,0.0,0.0,0.0,104.0,2080206.7112040003,1040103.3556020001,Industrial robot,Ningbo-Zhoushan
IMP-2025-0057,SUP-1002,SKU-120,8479500100,8479500100,6-Axis Industrial Robot IR-120,South China,Lázaro Cárdenas,2025-03-01,2025-05-24,2025-06-26,2025-06-29,2025-07-07,2025-07-08,57046.53,114093.06,8500.06,0.0,123129.84,117233.15,18757.3,396904.56,7709.49,50983.4,0.0,0.0,3.0,129.0,2529126.049664,1264563.024832,Industrial robot,Shekou
IMP-2025-0058,SUP-1006,SKU-101,8457100100,8457100100,CNC Vertical Machining Centre VMC-101,East China,Manzanillo,2025-03-01,2025-04-17,2025-05-25,2025-05-26,2025-06-01,2025-06-02,149160.23,596640.92,7247.09,2036.08,605924.09,1159484.22,92758.74,2055533.63,6546.93,41971.64,0.0,0.0,1.0,93.0,12895603.731421998,3223900.9328554994,CNC machining centre,Ningbo-Zhoushan
IMP-2025-0059,SUP-1003,SKU-133,8462910100,8462910100,Hydraulic Press HP-133,South China,Veracruz,2025-03-02,2025-05-14,2025-06-25,2025-06-25,2025-06-28,2025-07-02,94327.04,282981.12,10226.1,0.0,294779.43,561324.89,44905.99,995116.76,7115.61,106252.05,0.0,0.0,0.0,122.0,6302909.064684,2100969.688228,Hydraulic press,Nansha
IMP-2025-0060,SUP-1011,SKU-121,8479500100,8479500100,6-Axis Industrial Robot IR-121,East China,Manzanillo,2025-03-02,2025-06-01,2025-07-08,2025-07-08,2025-07-16,2025-07-20,66724.4,266897.6,0.0,923.85,275072.17,260761.54,41721.85,882834.27,8203.52,47314.47,0.0,0.0,0.0,140.0,5435762.161274998,1358940.5403187496,Industrial robot,Shanghai
IMP-2025-0061,SUP-1009,SKU-131,8462910100,8462910100,Hydraulic Press HP-131,East China,Lázaro Cárdenas,2025-03-02,2025-05-19,2025-06-15,2025-06-15,2025-06-22,2025-06-26,77573.72,77573.72,5066.94,0.0,82915.86,157890.04,12631.2,279907.46,6322.36,29254.65,0.0,0.0,0.0,116.0,1779758.225852,1779758.225852,Hydraulic press,Ningbo-Zhoushan
IMP-2025-0062,SUP-1008,SKU-140,8515310100,8515310100,Inverter Arc Welding Power Source AW-140,East China,Veracruz,2025-03-02,2025-05-15,2025-06-18,2025-06-18,2025-06-25,2025-06-29,26906.92,161441.52,7751.63,0.0,170131.42,485951.48,25917.41,600247.27,4891.41,152877.7,0.0,0.0,0.0,119.0,3891447.80093,648574.6334883333,Arc welding machine,Wenzhou
IMP-2025-0063,SUP-1014,SKU-134,8480710100,8480710100,Precision Injection Mould MD-134,East China,Lázaro Cárdenas,2025-03-03,2025-04-18,2025-05-20,2025-05-20,2025-05-23,2025-05-24,7146.12,14292.24,0.0,52.07,14344.31,13724.49,2195.92,46465.64,4028.96,50450.15,0.0,0.0,0.0,82.0,344889.367298,172444.683649,Mould and die,Nantong
IMP-2025-0064,SUP-1012,SKU-102,8457100100,8457100100,CNC Vertical Machining Centre VMC-102,East China,Manzanillo,2025-03-03,2025-05-16,2025-06-20,2025-06-20,2025-06-23,2025-06-27,163838.96,491516.88,6800.3,2934.5,501251.68,954493.47,76359.48,1692126.03,8158.35,29058.57,0.0,0.0,0.0,116.0,10613004.610895999,3537668.2036319994,CNC machining centre,Shanghai
IMP-2025-0065,SUP-1006,SKU-125,8414809900,8414809900,Screw Air Compressor SAC-125,East China,Manzanillo,2025-03-04,2025-04-30,2025-06-03,2025-06-03,2025-06-05,2025-06-08,14626.48,14626.48,6579.37,53.56,21259.41,60723.89,3238.61,75006.15,8283.03,18079.56,0.0,0.0,0.0,96.0,495151.02710199996,495151.02710199996,Air compressor,Ningbo-Zhoushan
IMP-2025-0066,SUP-1007,SKU-130,8462910100,8462910100,Hydraulic Press HP-130,East China,Manzanillo,2025-03-04,2025-05-08,2025-06-07,2025-06-07,2025-06-14,2025-06-18,80885.67,80885.67,7167.27,0.0,88400.1,168333.24,13466.66,298421.17,4559.58,23511.52,0.0,0.0,0.0,106.0,1886592.6940680002,1886592.6940680002,Hydraulic press,Ningbo-Zhoushan
IMP-2025-0067,SUP-1010,SKU-136,8480710100,8480710100,Precision Injection Mould MD-136,East China,Manzanillo,2025-03-05,2025-04-27,2025-05-27,2025-05-27,2025-05-29,2025-05-30,19807.48,59422.44,6407.58,191.48,66021.5,63168.71,10106.99,213863.99,5871.94,31486.81,0.0,0.0,0.0,86.0,1374008.6697,458002.8899,Mould and die,Taizhou
IMP-2025-0068,SUP-1006,SKU-101,8457100100,8457100100,CNC Vertical Machining Centre VMC-101,East China,Manzanillo,2025-03-08,2025-04-23,2025-05-26,2025-05-26,2025-05-28,2025-06-01,160627.43,160627.43,6446.85,0.0,167695.88,320899.48,25671.96,568890.6,3895.6,24524.84,0.0,0.0,0.0,85.0,3572091.887224,3572091.887224,CNC machining centre,Ningbo-Zhoushan
IMP-2025-0069,SUP-1011,SKU-115,8477100100,8477100100,Injection Moulding Machine IMM-115,East China,Manzanillo,2025-03-06,2025-05-14,2025-06-11,2025-06-11,2025-06-13,2025-06-16,43853.83,43853.83,8506.82,137.25,52497.9,99967.55,7997.4,177222.47,6577.35,26119.18,0.0,0.0,0.0,102.0,1140336.99138,1140336.99138,Injection moulding machine,Shanghai
IMP-2025-0070,SUP-1013,SKU-129,8422309900,8422309900,Automatic Filling & Sealing Line PFS-129,East China,Veracruz,2025-03-07,2025-05-25,2025-07-03,2025-07-03,2025-07-12,2025-07-14,40690.03,122070.09,10786.63,596.57,133453.29,253020.77,20241.66,448555.21,7743.68,87727.99,0.0,0.0,0.0,129.0,2898941.751755,966313.9172516667,Packaging machine,Shanghai
IMP-2025-0071,SUP-1001,SKU-111,8456110100,8456110100,Fibre Laser Cutting Machine FL-111,South China,Lázaro Cárdenas,2025-03-08,2025-04-29,2025-06-01,2025-06-01,2025-06-10,2025-06-14,43630.37,87260.74,0.0,0.0,93861.97,178733.84,14298.71,316859.35,5230.2,39017.31,0.0,0.0,0.0,98.0,1898916.5232280002,949458.2616140001,Laser cutting machine,Yantian
IMP-2025-0072,SUP-1013,SKU-109,8458110100,8458110100,CNC Turning Centre TC-109,East China,Manzanillo,2025-03-10,2025-04-24,2025-05-29,2025-05-29,2025-06-01,2025-06-02,84823.47,84823.47,0.0,302.22,85125.69,162894.82,13031.59,288779.93,6273.36,23702.97,0.0,0.0,0.0,84.0,1834850.918702,1834850.918702,CNC lathe,Shanghai
IMP-2025-0073,SUP-1003,SKU-133,8462910100,8462910100,Hydraulic Press HP-133,South China,Veracruz,2025-03-10,2025-05-20,2025-06-26,2025-06-26,2025-07-03,2025-07-06,100256.55,300769.65,10568.91,0.0,312572.48,595206.77,47616.54,1055182.56,6786.26,92999.32,0.0,0.0,0.0,118.0,6671180.017232001,2223726.672410667,Hydraulic press,Nansha
IMP-2025-0074,SUP-1014,SKU-116,8477100100,8477100100,Injection Moulding Machine IMM-116,East China,Manzanillo,2025-03-11,2025-05-20,2025-06-21,2025-06-21,2025-06-23,2025-06-25,82514.65,247543.95,0.0,0.0,254369.35,484375.2,38750.02,858700.36,7963.6,31590.31,0.0,0.0,0.0,106.0,5276460.53469,1758820.17823,Injection moulding machine,Nantong
IMP-2025-0075,SUP-1003,SKU-133,8462910100,8462910100,Hydraulic Press HP-133,South China,Manzanillo,2025-03-11,2025-05-15,2025-06-14,2025-06-14,2025-06-20,2025-06-21,93163.48,93163.48,6471.03,528.94,100163.45,190733.24,15258.66,338131.9,5494.04,20338.73,0.0,0.0,0.0,102.0,2139157.11759,2139157.11759,Hydraulic press,Nansha
IMP-2025-0076,SUP-1007,SKU-102,8457100100,8457100100,CNC Vertical Machining Centre VMC-102,East China,Lázaro Cárdenas,2025-03-12,2025-04-28,2025-05-28,2025-05-30,,2025-06-07,102763.01,308289.03,8823.07,0.0,318264.67,609024.91,48721.99,1079679.36,9115.38,46341.21,0.0,0.0,2.0,87.0,6781397.213180001,2260465.737726667,CNC machining centre,Ningbo-Zhoushan
IMP-2025-0077,SUP-1008,SKU-126,8422309900,8422309900,Automatic Filling & Sealing Line PFS-126,East China,Manzanillo,2025-03-12,2025-06-18,2025-07-18,2025-07-18,2025-07-27,2025-07-28,29258.16,29258.16,8178.27,0.0,37589.09,71267.04,5701.36,126342.2,9184.52,20714.76,0.0,0.0,0.0,138.0,816643.6745849999,816643.6745849999,Packaging machine,Wenzhou
IMP-2025-0078,SUP-1013,SKU-120,8479500100,8479500100,6-Axis Industrial Robot IR-120,East China,Veracruz,2025-03-12,2025-06-05,,2025-07-08,2025-07-16,2025-07-17,56031.21,56031.21,10332.04,0.0,66536.5,63074.94,10091.99,213546.51,3673.92,63543.58,0.0,0.0,,127.0,1398598.468375,1398598.468375,Industrial robot,Shanghai
IMP-2025-0079,SUP-1011,SKU-137,8428330100,8428330100,Modular Belt Conveyor CV-137,East China,Lázaro Cárdenas,2025-03-13,2025-04-30,2025-05-25,2025-05-25,2025-06-01,2025-06-05,35601.8,142407.2,8360.41,471.51,151239.12,289408.16,23152.65,513062.78,8928.15,58979.93,0.0,0.0,0.0,84.0,3274550.4424960003,818637.6106240001,Conveyor system,Shanghai
IMP-2025-0080,SUP-1011,SKU-127,8422309900,8422309900,Automatic Filling & Sealing Line PFS-127,East China,Veracruz,2025-03-14,2025-06-10,2025-07-14,2025-07-19,2025-07-26,2025-07-30,54458.67,54458.67,0.0,0.0,54745.92,103795.53,8303.64,184008.71,4578.58,46608.72,0.0,0.0,5.0,138.0,1195795.623865,1195795.623865,Packaging machine,Shanghai
IMP-2025-0081,SUP-1001,SKU-111,8456110100,8456110100,Fibre Laser Cutting Machine FL-111,South China,Manzanillo,2025-03-16,2025-04-26,,2025-05-25,2025-05-30,2025-05-31,42813.06,42813.06,5551.34,146.13,48510.53,92828.78,7426.3,164566.86,6032.19,19359.32,0.0,0.0,,76.0,1053934.389974,1053934.389974,Laser cutting machine,Yantian
IMP-2025-0082,SUP-1003,SKU-113,8456110100,8456110100,Fibre Laser Cutting Machine FL-113,South China,Manzanillo,2025-03-17,2025-06-05,2025-07-09,2025-07-09,2025-07-14,2025-07-15,65067.4,195202.2,0.0,956.97,196159.17,371907.98,29752.64,659318.46,9048.96,31187.27,0.0,0.0,0.0,120.0,4160976.633615,1386992.211205,Laser cutting machine,Nansha
IMP-2025-0083,SUP-1005,SKU-141,8428330100,8515310100,Inverter Arc Welding Power Source AW-141,South China,Lázaro Cárdenas,2025-03-17,2025-04-29,2025-06-04,2025-06-03,2025-06-08,2025-06-09,23621.36,23621.36,8824.92,0.0,32563.29,62007.67,4960.61,109927.19,8240.24,37996.04,0.0,0.0,-1.0,84.0,731053.113016,731053.113016,Arc welding machine,Shekou
IMP-2025-0084,SUP-1007,SKU-128,8422309900,8422309900,Automatic Filling & Sealing Line PFS-128,East China,Manzanillo,2025-03-18,2025-05-31,2025-07-01,2025-07-03,2025-07-05,2025-07-08,54775.82,109551.64,7072.47,575.24,117199.35,222204.11,17776.33,393923.44,5863.34,23373.56,0.0,0.0,2.0,112.0,2491258.4163249996,1245629.2081624998,Packaging machine,Ningbo-Zhoushan
IMP-2025-0085,SUP-1012,SKU-108,8458110100,8458110100,CNC Turning Centre TC-108,East China,Manzanillo,2025-03-18,2025-05-08,2025-06-10,2025-06-10,2025-06-18,2025-06-19,111129.59,444518.36,6090.77,0.0,452577.43,861806.99,68944.56,1527811.44,8959.33,52749.67,0.0,0.0,0.0,93.0,9573049.725286001,2393262.4313215003,CNC lathe,Shanghai
IMP-2025-0086,SUP-1005,SKU-132,8462910100,8462910100,Hydraulic Press HP-132,South China,Lázaro Cárdenas,2025-03-18,2025-06-03,2025-07-04,2025-07-04,2025-07-26,2025-07-29,28978.06,86934.18,0.0,506.86,93856.31,177946.87,14235.75,315464.21,8564.05,68566.32,0.0,0.0,0.0,133.0,1927151.3878799998,642383.7959599999,Hydraulic press,Shekou
IMP-2025-0087,SUP-1002,SKU-107,8458110100,8458110100,CNC Turning Centre TC-107,South China,Manzanillo,2025-03-19,2025-04-30,2025-05-27,2025-05-27,2025-06-01,2025-06-03,42337.78,84675.56,8169.99,398.45,93244.0,178429.85,14274.39,316320.44,8052.62,31066.44,0.0,0.0,0.0,76.0,2016121.8352,1008060.9176,CNC lathe,Shekou
IMP-2025-0088,SUP-1013,SKU-109,8458110100,8458110100,CNC Turning Centre TC-109,East China,Manzanillo,2025-03-19,2025-04-24,2025-05-21,2025-05-29,2025-06-03,2025-06-06,83246.19,83246.19,6887.28,0.0,90442.81,173069.55,13845.56,306817.7,5366.17,17553.61,0.0,0.0,8.0,79.0,1934610.9452260002,1934610.9452260002,CNC lathe,Shanghai
IMP-2025-0089,SUP-1013,SKU-137,8428330100,8428330100,Modular Belt Conveyor CV-137,East China,Manzanillo,2025-03-19,2025-04-29,2025-05-29,2025-05-29,2025-06-05,2025-06-09,35381.31,141525.24,0.0,0.0,142145.81,272007.38,21760.59,482214.68,4442.47,52010.78,0.0,0.0,0.0,82.0,3058419.9075919995,764604.9768979999,Conveyor system,Shanghai
IMP-2025-0090,SUP-1012,SKU-103,8457100100,8457100100,CNC Vertical Machining Centre VMC-103,East China,Veracruz,2025-03-19,2025-05-27,2025-07-08,2025-07-08,2025-07-26,2025-07-29,161325.68,483977.04,0.0,0.0,486859.59,923061.44,73844.92,1636403.32,8133.65,104153.29,0.0,0.0,0.0,132.0,10285155.98988,3428385.32996,CNC machining centre,Shanghai
IMP-2025-0091,SUP-1001,SKU-122,8414809900,8414809900,Screw Air Compressor SAC-122,South China,Manzanillo,2025-03-20,2025-06-24,2025-07-24,2025-08-05,2025-08-14,2025-08-16,25368.21,25368.21,8187.97,96.11,33652.29,95950.42,5117.36,118517.96,3721.81,19947.13,39639.09,0.0,12.0,149.0,804045.268778,804045.268778,Air compressor,Yantian
IMP-2025-0092,SUP-1006,SKU-101,8457100100,8457100100,CNC Vertical Machining Centre VMC-101,East China,Lázaro Cárdenas,2025-03-20,2025-04-30,2025-05-29,2025-05-29,2025-06-07,2025-06-11,159898.69,479696.07,6420.72,0.0,488124.61,934065.49,74725.24,1655911.3,5940.35,66633.78,0.0,0.0,0.0,83.0,10383598.530081999,3461199.5100273327,CNC machining centre,Ningbo-Zhoushan
IMP-2025-0093,SUP-1010,SKU-110,8456110100,8456110100,Fibre Laser Cutting Machine FL-110,East China,Manzanillo,2025-03-23,2025-05-20,2025-06-25,2025-07-07,2025-07-12,2025-07-13,18642.74,74570.96,9361.84,344.33,84277.13,159785.22,12782.82,283267.25,8532.31,40212.43,0.0,0.0,12.0,112.0,1819165.026235,454791.25655875,Laser cutting machine,Taizhou
IMP-2025-0094,SUP-1001,SKU-121,8479500100,8479500100,6-Axis Industrial Robot IR-121,South China,Lázaro Cárdenas,2025-03-23,2025-06-06,2025-07-07,2025-07-07,2025-07-13,2025-07-17,62490.19,187470.57,5954.05,951.99,194376.61,184264.17,29482.27,623844.76,5716.92,51396.78,0.0,0.0,0.0,116.0,3956143.4772949996,1318714.4924316665,Industrial robot,Yantian
IMP-2025-0095,SUP-1008,SKU-126,8422309900,8422309900,Automatic Filling & Sealing Line PFS-126,East China,Manzanillo,2025-03-23,2025-06-13,2025-07-17,2025-08-04,2025-08-06,2025-08-07,28659.96,85979.88,8470.14,0.0,94885.79,180360.81,14428.86,319743.64,4692.65,37663.68,0.0,0.0,18.0,137.0,2032470.870164,677490.2900546667,Packaging machine,Wenzhou
IMP-2025-0096,SUP-1002,SKU-102,8457100100,8457100100,CNC Vertical Machining Centre VMC-102,South China,Veracruz,2025-03-23,2025-05-26,2025-06-29,2025-07-02,,2025-07-11,94802.45,94802.45,0.0,0.0,95227.22,180546.05,14443.68,320072.03,9018.36,61763.66,0.0,0.0,3.0,110.0,2063178.800775,2063178.800775,CNC machining centre,Shekou
IMP-2025-0097,SUP-1013,SKU-137,8428330100,8428330100,Modular Belt Conveyor CV-137,East China,Manzanillo,2025-03-25,2025-05-03,2025-06-06,2025-06-06,2025-06-08,2025-06-09,33229.24,66458.48,0.0,345.8,73460.52,139884.99,11190.8,247988.11,4010.93,33139.2,0.0,0.0,0.0,76.0,1460326.380616,730163.190308,Conveyor system,Shanghai
IMP-2025-0098,SUP-1012,SKU-999,8458110100,,,East China,Veracruz,2025-03-25,2025-05-17,2025-06-19,2025-06-19,2025-06-30,2025-07-01,114906.18,229812.36,10350.53,0.0,241007.36,458931.04,36714.48,813592.94,3619.63,87003.41,0.0,0.0,0.0,98.0,5159498.343958,2579749.171979,,Shanghai
IMP-2025-0099,SUP-1012,SKU-142,8480710100,8515310100,Inverter Arc Welding Power Source AW-142,East China,Lázaro Cárdenas,2025-03-28,2025-05-23,2025-06-27,2025-06-27,2025-07-09,2025-07-13,7021.51,14043.02,0.0,0.0,20830.77,59499.55,3173.31,73493.85,7564.34,51843.87,0.0,0.0,0.0,107.0,389491.065444,194745.532722,Arc welding machine,Shanghai
IMP-2025-0100,SUP-1003,SKU-112,8456110100,8456110100,Fibre Laser Cutting Machine FL-112,South China,Manzanillo,2025-03-28,2025-06-10,2025-07-07,2025-07-07,2025-07-18,2025-07-22,65512.48,131024.96,5067.26,0.0,136733.76,259240.37,20739.23,459581.33,6445.84,27811.27,0.0,0.0,0.0,116.0,2894477.1550899995,1447238.5775449998,Laser cutting machine,Nansha
IMP-2025-0101,SUP-1002,SKU-119,8479500100,8479500100,6-Axis Industrial Robot IR-119,South China,Manzanillo,2025-03-28,2025-06-11,,2025-07-18,2025-07-21,2025-07-24,47841.6,143524.8,6855.51,860.3,151240.61,143372.32,22939.57,485401.32,7064.34,45647.14,0.0,0.0,,118.0,3086469.7152949995,1028823.2384316665,Industrial robot,Shekou
IMP-2025-0102,SUP-1009,SKU-133,8462910100,8462910100,Hydraulic Press HP-133,East China,Manzanillo,2025-03-28,2025-06-11,2025-07-11,2025-07-11,2025-07-16,2025-07-20,96187.21,96187.21,8233.28,0.0,104420.49,197976.03,15838.08,350971.9,7450.68,19656.43,0.0,0.0,0.0,114.0,2220681.500155,2220681.500155,Hydraulic press,Ningbo-Zhoushan
IMP-2025-0103,SUP-1002,SKU-125,8414809900,8414809900,Screw Air Compressor SAC-125,South China,Lázaro Cárdenas,2025-04-01,2025-06-04,2025-06-29,2025-06-29,2025-07-04,,13987.3,41961.9,7093.03,0.0,49248.53,140670.05,7502.4,173755.65,4670.0,53541.83,0.0,0.0,0.0,,1140498.068046,380166.022682,Air compressor,Shekou
IMP-2025-0104,SUP-1012,SKU-131,8462910100,8462910100,Hydraulic Press HP-131,East China,Manzanillo,2025-04-02,2025-06-07,2025-07-13,2025-07-31,2025-08-09,2025-08-12,79863.74,79863.74,5125.28,0.0,85299.68,161723.93,12937.91,286704.18,6501.59,26923.66,0.0,0.0,18.0,132.0,1819436.41469,1819436.41469,Hydraulic press,Shanghai
IMP-2025-0105,SUP-1003,SKU-110,8456110100,8456110100,Fibre Laser Cutting Machine FL-110,South China,"MANZANILLO, COL",2025-04-02,2025-05-30,2025-07-04,2025-07-09,2025-07-26,2025-07-28,19677.09,59031.27,0.0,0.0,59325.63,112478.43,8998.27,199401.76,9190.57,33076.17,0.0,11368.99,5.0,117.0,1294315.7935649997,431438.5978549999,Laser cutting machine,Nansha
IMP-2025-0106,SUP-1001,SKU-114,8477100100,8477100100,Injection Moulding Machine IMM-114,South China,Veracruz,2025-04-02,2025-06-28,2025-07-31,2025-07-31,2025-08-19,2025-08-20,68612.09,137224.18,10814.96,547.72,148586.86,281713.26,22537.06,499421.26,4309.56,60792.94,0.0,0.0,0.0,140.0,3186485.3921699994,1593242.6960849997,Injection moulding machine,Yantian
IMP-2025-0107,SUP-1002,SKU-106,8458110100,8458110100,CNC Turning Centre TC-106,South China,Manzanillo,2025-04-03,2025-06-11,2025-07-17,2025-07-17,2025-07-21,2025-07-25,81883.45,81883.45,0.0,0.0,89451.15,169594.91,13567.59,300657.85,4853.85,23931.44,0.0,0.0,0.0,113.0,1764417.0602749998,1764417.0602749998,CNC lathe,Shekou
IMP-2025-0108,SUP-1003,SKU-133,8462910100,8462910100,Hydraulic Press HP-133,South China,Manzanillo,2025-04-06,2025-06-23,2025-07-26,2025-07-26,2025-08-01,2025-08-03,97148.84,97148.84,7208.28,460.7,104817.82,198729.35,15898.35,352307.38,4747.21,26254.81,0.0,0.0,0.0,119.0,2232923.1782899997,2232923.1782899997,Hydraulic press,Nansha
IMP-2025-0109,SUP-1011,SKU-115,8477100100,8477100100,Injection Moulding Machine IMM-115,East China,Lázaro Cárdenas,2025-04-06,2025-06-11,2025-07-16,2025-07-16,2025-07-18,2025-07-22,42234.33,42234.33,6927.35,0.0,49327.57,93522.61,7481.81,165796.88,7583.12,38786.28,0.0,0.0,0.0,107.0,1079454.69196,1079454.69196,Injection moulding machine,Shanghai
IMP-2025-0110,SUP-1001,SKU-111,8456110100,8456110100,Fibre Laser Cutting Machine FL-111,South China,Lázaro Cárdenas,2025-04-06,2025-05-31,2025-07-02,2025-07-02,2025-07-05,2025-07-06,45856.64,45856.64,0.0,0.0,46060.39,87328.2,6986.26,154815.43,3954.69,32335.92,0.0,0.0,0.0,91.0,1000024.0360799999,1000024.0360799999,Laser cutting machine,Yantian
IMP-2025-0111,SUP-1003,SKU-121,8479500100,8479500100,6-Axis Industrial Robot IR-121,South China,Manzanillo,2025-04-06,2025-06-25,2025-07-27,2025-07-27,2025-07-29,2025-08-02,65175.69,130351.38,5697.72,0.0,136547.23,129443.36,20710.94,438243.44,4206.77,24907.5,0.0,0.0,0.0,118.0,2758691.48145,1379345.740725,Industrial robot,Nansha
IMP-2025-0112,SUP-1002,SKU-106,8458110100,8458110100,CNC Turning Centre TC-106,South China,Manzanillo,2025-04-08,2025-06-20,2025-07-25,2025-07-25,2025-07-30,2025-08-03,91140.36,182280.72,8903.3,951.86,192135.88,364280.02,29142.4,645795.62,5865.93,36115.34,0.0,0.0,0.0,117.0,4078203.906859999,2039101.9534299995,CNC lathe,Shekou
IMP-2025-0113,SUP-1002,SKU-106,8458110100,8458110100,CNC Turning Centre TC-106,South China,Manzanillo,2025-04-09,2025-06-18,2025-07-17,2025-07-29,2025-08-04,2025-08-07,90940.02,90940.02,8686.87,512.51,100139.4,189859.3,15188.74,336582.56,3993.28,23759.88,0.0,0.0,12.0,120.0,2131394.1542999996,2131394.1542999996,CNC lathe,Shekou
